День,Название группы,№ Группы,Тип условия показа,Ключевая фраза,Условие подбора аудитории,Условие подбора аудитории,Название корректировки,Корректировки,Поисковый запрос,Категория запроса,Упоминания брендов в запросах,Тип соответствия,№ Объявления,Тип объявления,Заголовок,Текст,Статус объявления,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Тип площадки,Вид размещения,Тематика телеграм-канала,Тип устройства,Тип операционной системы,Тип связи,Подобранная фраза,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,Производитель устройства,Версия ОС устройства,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика,"Отказы, %",Глубина просмотра
10.08.2026,Россия,5738069138,Автотаргетинг,,-,0,-,0,прогулка на яхте сочи,Альтернативные запросы,Запросы без упоминания брендов,-,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,35-44 года,Топ 1%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.38,0.00,37.84,4.00,-,-,-
10.08.2026,Россия,5738069138,Автотаргетинг,,-,0,-,0,прогулки на яхте в сочи,Альтернативные запросы,Запросы без упоминания брендов,-,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,45-54 года,2–5%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.37,0.00,37.24,4.00,-,-,-
10.08.2026,Россия,5738069138,Автотаргетинг,,-,0,-,0,прокат гидроциклов сириус,Альтернативные запросы,Запросы без упоминания брендов,-,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,35-44 года,6–10%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
10.08.2026,Россия,5738069138,Автотаргетинг,,-,0,-,0,прокат сириус,Альтернативные запросы,Запросы без упоминания брендов,-,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,,Мужской,25-34 года,Топ 1%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.68,0.00,68.03,2.00,-,-,-
10.08.2026,Россия,5738069138,Автотаргетинг,,-,0,-,0,яхта в аренду в сочи,Альтернативные запросы,Запросы без упоминания брендов,-,17676642893,Комбинаторное,"Морские прогулки в Сириусе, аренда каютного катера.","Аренда катера с капитаном. Новые впечатления, незабываемые эмоции и яркие кадры.",Активные,https://boat-sochi.ru/?utm_content=russia&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Реклама в саджесте,Не определено,Десктопы,Не определён,Wi-Fi,,Мужской,35-44 года,Топ 1%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,1.00,-,-,-
10.08.2026,Утренняя акция - дельфины,5754860113,Фраза,увидеть дельфинов в море,-,0,-,0,если в открытом море увидел дельфинов,Сопутствующие запросы,Запросы без упоминания брендов,Пословное,17729439012,Комбинаторное,Утром к дельфинам — Адлер / Сириус. Бронь от 2 часов,Морская прогулка на катере с капитаном. Лучшее время увидеть дельфинов — утро.,Активные,https://boat-sochi.ru/delfin?utm_content=dolphin&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Поиск,Прочее,Не определено,Смартфоны,Android,Wi-Fi,,Женский,45-54 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
10.08.2026,Утренняя акция - дельфины,5754860113,Автотаргетинг,,-,0,-,0,,Не определено,-,-,17729439012,Комбинаторное,Утром к дельфинам — Адлер / Сириус. Бронь от 2 часов,Морская прогулка на катере с капитаном. Лучшее время увидеть дельфинов — утро.,Активные,https://boat-sochi.ru/delfin?utm_content=dolphin&utm_term={PHRASE},http://direct.yandex.ru/images/direct/4884300/0lmPsRnIy7CKVhrPogACew,delpfin 1.jpg,1154120975,https://avatars.mds.yandex.net/get-media-adv-screenshooter/20337493/b8bd58a7-012c-4919-8a5f-78d4a05490b2/orig,Текстово-графический,Оригинальный,Сети,Прочее,Не определено,Смартфоны,Android,Wi-Fi,,Мужской,45-54 года,6–10%,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
10.08.2026,Утренняя акция - дельфины,5754860113,Автотаргетинг,,-,0,-,0,,Не определено,-,-,17729439012,Комбинаторное,Утром к дельфинам — Адлер / Сириус. Бронь от 2 часов,Морская прогулка на катере с капитаном. Лучшее время увидеть дельфинов — утро.,Активные,https://boat-sochi.ru/delfin?utm_content=dolphin&utm_term={PHRASE},http://direct.yandex.ru/images/direct/4884300/0lmPsRnIy7CKVhrPogACew,delpfin 1.jpg,1154120975,https://avatars.mds.yandex.net/get-media-adv-screenshooter/20337493/b8bd58a7-012c-4919-8a5f-78d4a05490b2/orig,Текстово-графический,Оригинальный,Сети,Прочее,Не определено,Смартфоны,Android,Wi-Fi,,Женский,35-44 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
10.08.2026,Утренняя акция - дельфины,5754860113,Автотаргетинг,,-,0,-,0,,Не определено,-,-,17729439012,Комбинаторное,Утром к дельфинам — Адлер / Сириус. Бронь от 2 часов,Морская прогулка на катере с капитаном. Лучшее время увидеть дельфинов — утро.,Активные,https://boat-sochi.ru/delfin?utm_content=dolphin&utm_term={PHRASE},http://direct.yandex.ru/images/direct/4884300/0lmPsRnIy7CKVhrPogACew,delpfin 1.jpg,1154120975,https://avatars.mds.yandex.net/get-media-adv-screenshooter/20337493/b8bd58a7-012c-4919-8a5f-78d4a05490b2/orig,Текстово-графический,Оригинальный,Сети,Прочее,Не определено,Смартфоны,iOS,Мобильная связь,,Женский,35-44 года,2–5%,Не определено,-,-,0.00,1,1,0,0.00,-,100.00,0.00,1.00,100.00,100.00,-,-,-,-
10.08.2026,Утренняя акция - дельфины,5754860113,Автотаргетинг,,-,0,-,0,,Не определено,-,-,1917273842242919470,Комбинаторное,Аренда катера в Сириусе - прогулка к дельфинам,Скидка 500 ₽ за каждый час (до 12:00). Яхта «Сириус» и дельфины без посредников :),Активные,https://boat-sochi.ru/delfin?utm_content=dolphin01&utm_term={PHRASE},http://direct.yandex.ru/images/direct/4459775/ThiHXK3GW2vDvAoH5jHVUw,дельфины 01.jpg,1154120975,https://avatars.mds.yandex.net/get-media-adv-screenshooter/20337493/b8bd58a7-012c-4919-8a5f-78d4a05490b2/orig,Текстово-графический,Оригинальный,Сети,Прочее,Не определено,Смартфоны,Android,Wi-Fi,,Женский,25-34 года,Остальные,Не определено,-,-,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
